Time, Temperature, Mag X, Mag Y, Mag Z, Gyro X, Gyro Y, Gyro Z, Acc X, Acc Y, Acc Z, Lin Acc X, Lin Acc Y, Lin Acc Z, Gravity X, Gravity Y, Gravity Z, Euler X, Euler Y, Euler Z
34.456,30,-125.250,-28.250,2.500,-37.188,12.625,38.688,0.730,-4.250,8.470,-0.970,0.010,-0.180,1.710,-4.270,8.650,10.688,9.813,26.563
34.499,30,-125.250,-27.250,3.563,-36.563,5.875,21.813,1.290,-3.930,8.010,-0.300,0.540,-0.560,1.590,-4.470,8.570,9.938,9.250,28.000
34.52,30,-125.250,-27.250,3.563,-43.000,2.375,12.938,0.620,-4.980,9.150,-0.920,-0.300,0.680,1.540,-4.680,8.470,9.813,9.063,28.875
34.545,30,-125.250,-27.250,3.563,-71.375,25.875,10.688,0.910,-5.080,8.290,-0.550,-0.220,-0.090,1.410,-4.980,8.320,9.875,8.000,31.563
34.6,30,-125.500,-23.875,3.500,-25.000,6.000,9.750,1.390,-5.090,7.330,0.090,0.160,-0.820,1.290,-5.290,8.150,9.563,7.563,33.000
34.621,30,-125.500,-23.875,3.500,-4.125,-0.313,7.750,0.920,-6.240,8.400,-0.360,-0.950,0.240,1.280,-5.280,8.150,9.438,7.500,32.938
34.646,30,-125.500,-23.875,3.500,24.875,0.563,13.625,0.800,-5.730,8.500,-0.460,-0.500,0.310,1.270,-5.230,8.190,9.188,7.438,32.563
34.667,30,-124.187,-24.562,2.563,41.125,9.625,16.000,1.100,-4.180,8.060,-0.110,0.940,-0.200,1.220,-5.120,8.270,8.750,7.063,31.375
34.71,30,-124.875,-22.250,2.875,64.563,0.000,-13.188,0.650,-5.010,7.960,-0.170,-0.230,-0.470,1.230,-4.800,8.450,9.000,7.250,29.563
34.734,30,-124.875,-22.250,2.875,78.688,-11.563,-16.625,0.820,-4.500,8.910,-0.460,0.060,0.340,1.290,-4.570,8.570,9.188,7.563,28.063
34.757,30,-124.875,-25.500,2.875,72.438,3.938,-19.438,0.770,-4.690,8.270,-0.540,-0.350,-0.410,1.320,-4.340,8.690,9.625,7.813,25.750
34.781,30,-124.875,-25.500,2.875,90.688,-8.563,-23.563,0.900,-3.910,9.360,-0.490,0.010,0.480,1.390,-3.920,8.870,9.875,8.125,23.813
34.825,30,-123.375,-27.687,2.188,85.375,16.375,-13.188,1.510,-3.040,8.300,0.130,0.280,-0.810,1.380,-3.330,9.110,10.438,8.063,20.063
34.851,30,-123.687,-30.250,2.500,81.500,16.375,-5.625,1.480,-2.380,7.700,0.140,0.680,-1.510,1.330,-3.060,9.210,10.562,7.750,17.563
34.872,30,-123.687,-30.250,2.500,72.000,4.125,-12.000,1.100,-3.160,9.040,-0.230,-0.440,-0.280,1.330,-2.710,9.320,10.750,7.813,16.188
34.897,30,-123.687,-30.250,2.500,74.688,-11.938,-18.313,0.670,-2.610,9.930,-0.710,-0.150,0.540,1.380,-2.460,9.380,11.000,8.125,14.688
34.938,30,-123.000,-31.750,2.688,22.813,12.500,-19.875,1.240,-3.010,8.350,-0.120,-0.810,-1.100,1.360,-2.200,9.450,11.625,8.000,13.062
34.959,30,-122.562,-34.000,2.563,18.188,4.500,-2.938,0.420,-2.050,9.030,-0.920,0.070,-0.440,1.350,-2.130,9.470,11.812,7.875,12.688
34.983,30,-122.562,-34.000,2.563,-9.750,4.063,-5.375,1.200,-2.680,9.530,-0.130,-0.530,0.060,1.340,-2.150,9.470,11.938,7.875,12.750
35.007,30,-122.562,-33.063,2.188,31.563,-12.375,-9.375,1.090,-2.020,9.420,-0.280,0.040,-0.060,1.380,-2.060,9.480,12.063,8.063,12.250
35.064,30,-121.500,-35.250,3.688,42.250,-14.125,-7.125,1.130,-1.670,9.150,-0.390,0.010,-0.380,1.520,-1.680,9.530,12.563,8.938,10.000
35.09,30,-121.500,-35.250,3.688,37.250,-8.563,-8.250,1.260,-1.720,9.410,-0.290,-0.160,-0.130,1.550,-1.550,9.550,12.625,9.125,9.188
35.111,30,-120.375,-35.875,3.000,40.750,-8.125,-8.813,1.530,-1.340,9.420,-0.050,0.080,-0.140,1.600,-1.340,9.580,12.750,9.375,8.000
35.135,30,-120.375,-35.875,3.000,39.813,-3.625,-7.750,1.360,-1.580,9.430,-0.250,-0.360,-0.150,1.610,-1.220,9.590,12.813,9.438,7.250
35.178,30,-121.500,-37.750,3.688,27.750,3.688,-5.688,1.270,-1.360,9.010,-0.330,-0.340,-0.600,1.600,-1.010,9.610,12.938,9.375,5.813
35.203,30,-121.062,-38.000,3.250,14.000,-1.875,-2.188,1.370,-0.270,9.300,-0.230,0.690,-0.310,1.600,-0.960,9.620,13.000,9.438,5.625
35.224,30,-121.062,-38.000,3.250,12.688,-7.813,-12.813,1.400,-1.640,10.410,-0.250,-0.750,0.780,1.650,-0.890,9.620,13.250,9.688,5.250
35.249,30,-121.500,-39.750,3.563,15.125,7.875,-9.250,0.670,-0.570,10.050,-0.980,0.230,0.420,1.660,-0.800,9.630,13.438,9.750,4.750
35.29,30,-121.500,-39.750,3.563,-16.438,2.188,-12.188,1.610,-0.610,8.890,0.000,0.200,-0.740,1.610,-0.820,9.630,14.000,9.438,4.875
35.311,30,-120.000,-40.750,2.875,-14.625,-3.750,-5.625,1.550,-0.800,8.800,-0.070,0.060,-0.820,1.640,-0.900,9.620,14.250,9.625,5.375
35.335,30,-120.000,-40.750,2.875,-30.187,-8.188,-7.250,1.490,-1.720,9.020,-0.180,-0.730,-0.580,1.670,-0.990,9.610,14.375,9.813,5.875
35.359,30,-120.000,-39.188,2.750,-22.000,-25.938,-0.875,1.330,-0.430,8.940,-0.420,0.630,-0.640,1.750,-1.060,9.580,14.500,10.562,6.563
35.403,30,-120.750,-38.875,3.250,6.563,-43.750,-1.813,2.180,-1.420,10.280,0.170,-0.280,0.750,2.000,-1.130,9.530,14.688,12.125,6.688
35.424,30,-120.750,-38.875,3.250,6.813,-25.375,-2.313,1.770,-1.730,9.370,-0.240,-0.870,-0.450,2.130,-1.110,9.500,14.625,12.563,6.625
35.448,30,-120.750,-38.875,3.250,0.938,-13.500,10.375,1.930,-1.170,9.010,-0.240,-0.050,-0.480,2.170,-1.120,9.490,14.375,12.750,6.688
35.469,30,-121.062,-38.500,2.375,-11.187,-6.750,8.688,2.040,-1.520,9.060,-0.150,-0.360,-0.410,2.190,-1.160,9.480,14.250,12.875,6.938
35.526,30,-119.875,-39.063,2.063,14.750,-27.438,5.250,1.880,-1.020,9.760,-0.480,0.100,0.310,2.360,-1.130,9.440,13.687,13.938,6.813
35.552,30,-120.187,-38.000,2.375,12.188,-19.563,1.688,1.890,-2.120,9.710,-0.540,-1.030,0.270,2.430,-1.090,9.430,13.625,14.375,6.563
35.573,30,-120.187,-38.000,2.375,-7.188,-9.500,3.563,1.910,-1.050,9.380,-0.550,0.040,-0.030,2.480,-1.110,9.420,13.563,14.688,6.688
35.616,30,-121.687,-38.375,1.688,5.000,-9.188,-1.875,2.280,-1.410,9.120,-0.260,-0.330,-0.280,2.540,-1.070,9.400,13.500,15.063,6.500
35.642,30,-121.687,-38.375,1.688,16.250,-5.875,5.000,2.730,-1.690,8.800,0.160,-0.640,-0.600,2.560,-1.050,9.400,13.438,15.125,6.375
35.663,30,-120.375,-40.875,3.250,20.000,-5.750,5.250,1.980,-1.040,9.130,-0.590,-0.050,-0.270,2.590,-0.980,9.400,13.188,15.313,5.938
35.687,30,-120.375,-40.875,3.250,-14.688,0.000,1.063,2.050,-1.320,9.070,-0.530,-0.280,-0.320,2.580,-1.030,9.400,13.250,15.250,6.250
35.731,30,-121.500,-40.062,2.375,11.625,-3.313,-2.313,2.350,-0.840,9.650,-0.250,0.160,0.250,2.600,-1.010,9.390,13.313,15.375,6.063
35.756,30,-120.562,-40.062,2.063,2.438,2.063,3.500,2.310,-1.470,8.720,-0.280,-0.470,-0.670,2.600,-1.000,9.400,13.250,15.375,6.125
35.777,30,-120.562,-40.062,2.063,-13.750,0.688,9.813,2.160,-1.420,8.900,-0.430,-0.330,-0.480,2.590,-1.080,9.390,13.125,15.313,6.563
35.803,30,-121.375,-39.750,2.875,-7.375,-7.250,9.938,2.630,-1.510,8.140,0.030,-0.380,-1.240,2.600,-1.120,9.380,13.000,15.375,6.813
35.844,30,-121.375,-39.750,2.875,-0.375,-5.688,3.250,2.400,-1.640,9.020,-0.290,-0.490,-0.330,2.700,-1.140,9.350,12.750,16.000,6.938
35.865,30,-119.750,-38.688,2.375,0.625,-5.688,8.813,2.290,-1.280,8.990,-0.410,-0.140,-0.360,2.680,-1.170,9.350,12.500,15.875,7.125
35.889,30,-119.750,-38.688,2.375,-24.188,26.688,8.000,2.000,-1.680,9.360,-0.570,-0.420,-0.010,2.580,-1.260,9.370,12.437,15.250,7.625
35.912,30,-121.562,-39.000,2.875,5.750,33.063,15.875,2.670,-0.880,8.560,0.210,0.410,-0.840,2.460,-1.290,9.400,12.313,14.563,7.813
35.962,30,-119.375,-37.500,2.875,12.250,-0.750,-1.375,1.610,-2.000,9.560,-0.850,-0.920,0.130,2.470,-1.080,9.420,11.625,14.438,6.563
35.987,30,-119.375,-37.500,2.875,-9.500,18.563,-1.313,1.810,-1.960,9.490,-0.390,-0.600,-0.110,2.380,-1.110,9.440,11.625,14.063,6.688
36.011,30,-119.750,-40.062,2.875,-8.375,27.563,3.313,2.040,-1.610,9.270,-0.250,-0.480,-0.190,2.290,-1.130,9.460,11.625,13.500,6.813
36.035,30,-119.750,-40.062,2.875,13.438,16.500,5.313,1.960,-1.030,9.110,-0.250,0.060,-0.370,2.200,-1.070,9.490,11.500,12.938,6.438
36.078,30,-119.000,-40.062,2.063,21.750,9.750,3.750,1.900,-1.560,9.480,-0.220,-0.610,-0.040,2.130,-0.940,9.520,11.250,12.500,5.625
36.103,30,-119.000,-40.062,2.063,10.375,27.625,5.375,1.980,-1.390,9.700,-0.060,-0.480,0.150,2.050,-0.900,9.540,11.187,12.063,5.375
36.124,30,-119.000,-39.688,2.375,10.813,43.500,6.625,1.920,-1.280,9.090,0.000,-0.400,-0.480,1.910,-0.870,9.570,11.063,11.250,5.188
36.147,30,-119.000,-39.688,2.375,29.563,34.250,13.750,1.480,-1.260,9.380,-0.310,-0.460,-0.210,1.790,-0.800,9.600,10.813,10.500,4.750
36.188,30,-117.500,-40.687,2.750,54.875,5.250,22.188,1.240,0.640,9.290,-0.680,-0.380,-0.090,1.660,-0.420,9.650,9.688,9.750,2.500
36.212,30,-118.562,-40.000,2.750,34.562,4.563,-3.500,0.900,-1.160,9.640,-0.730,-0.860,-0.010,1.640,-0.300,9.660,9.688,9.625,1.750
36.234,30,-118.562,-40.000,2.750,26.625,11.125,-2.563,1.060,-0.030,9.470,-0.530,0.160,-0.200,1.600,-0.200,9.670,9.688,9.250,1.063
36.258,30,-117.375,-41.188,3.063,-16.625,13.188,-4.688,0.880,-1.060,9.290,-0.670,-0.860,-0.380,1.560,-0.200,9.670,9.750,9.063,1.375
36.299,30,-117.375,-41.188,3.063,-30.125,-4.063,10.688,0.910,-1.000,9.550,-0.640,-0.620,-0.120,1.550,-0.370,9.670,9.438,9.125,2.438
36.32,30,-115.750,-42.000,1.750,-25.500,1.438,16.000,1.360,-0.830,9.300,-0.170,-0.320,-0.360,1.540,-0.510,9.670,9.188,9.000,3.000
36.346,30,-115.750,-42.000,1.750,-34.625,9.438,19.750,1.090,-0.360,9.510,-0.410,0.260,-0.150,1.510,-0.630,9.660,8.813,8.813,3.688
36.367,30,-116.875,-42.000,1.688,-45.687,18.563,3.813,1.080,-1.490,9.540,-0.370,-0.710,-0.110,1.420,-0.850,9.660,8.750,8.313,5.063
36.421,30,-116.500,-40.750,2.750,-18.063,6.313,15.688,0.890,-1.340,9.430,-0.400,-0.270,-0.220,1.300,-1.070,9.660,8.188,7.563,6.313
36.446,30,-116.500,-40.750,2.750,-9.813,6.750,9.250,0.870,-1.500,9.480,-0.400,-0.380,-0.170,1.280,-1.110,9.650,8.000,7.500,6.563
36.467,30,-115.562,-40.375,1.750,0.375,11.250,2.875,0.860,-0.930,9.640,-0.370,0.190,-0.010,1.210,-1.090,9.660,7.938,7.063,6.438
36.491,30,-115.562,-40.375,1.750,56.688,28.250,0.813,0.650,-0.350,9.480,-0.470,0.530,-0.210,1.130,-0.890,9.700,7.875,6.563,5.250
36.535,30,-114.750,-40.000,1.063,65.625,-2.125,10.625,0.670,-1.360,10.110,-0.390,-0.880,0.370,1.070,-0.480,9.730,7.375,6.188,2.188
36.56,30,-116.188,-40.375,3.750,66.375,9.563,9.313,0.640,-0.310,9.670,-0.400,-0.030,-0.070,1.040,-0.270,9.740,7.188,5.938,0.938
36.581,30,-116.188,-40.375,3.750,68.187,19.625,1.188,0.390,0.520,9.440,-0.550,0.470,-0.310,0.950,0.040,9.760,7.188,5.563,-0.250
36.608,30,-114.562,-41.875,3.688,17.063,21.437,-14.875,0.360,-0.140,9.490,-0.500,-0.290,-0.260,0.870,0.140,9.760,7.375,5.063,-0.813
36.649,30,-114.562,-41.875,3.688,13.375,22.062,2.000,0.380,-0.080,9.320,-0.360,-0.260,-0.440,0.740,0.170,9.770,7.375,4.313,-1.000
36.67,30,-113.688,-43.688,3.563,4.250,11.938,9.875,0.290,0.030,9.560,-0.420,-0.120,-0.280,0.680,0.200,9.780,7.125,3.938,-1.125
36.694,30,-113.688,-43.688,3.563,1.938,5.375,-0.375,0.170,0.030,9.420,-0.480,-0.170,-0.350,0.650,0.200,9.780,7.063,3.813,-1.188
36.717,30,-113.563,-44.063,3.750,-1.250,-3.625,0.125,0.470,-0.230,9.580,-0.190,-0.430,-0.190,0.660,0.200,9.780,7.063,3.875,-1.125
36.761,30,-114.250,-42.875,3.688,-1.000,-3.375,2.125,0.420,-0.140,9.590,-0.230,-0.330,-0.180,0.650,0.180,9.780,7.000,3.875,-1.063
36.782,30,-114.250,-42.875,3.688,-4.688,-4.813,1.500,0.000,0.300,9.630,-0.660,0.150,-0.140,0.670,0.150,9.780,6.938,3.875,-0.875
36.808,30,-113.875,-43.750,2.375,-23.250,-8.188,-4.688,0.330,0.190,9.650,-0.350,0.100,-0.120,0.690,0.080,9.780,7.000,4.000,-0.500
36.829,30,-113.875,-43.750,2.375,-31.688,-13.750,-13.750,0.130,-0.180,9.290,-0.600,-0.170,-0.480,0.730,0.000,9.770,7.438,4.438,0.313
36.872,30,-113.375,-43.750,2.875,-27.563,-32.375,-4.875,1.040,0.000,8.930,0.080,0.260,-0.820,0.960,-0.250,9.750,7.813,5.625,1.438
36.908,30,-113.750,-42.250,1.563,-0.625,-62.313,-5.375,0.890,0.190,9.950,-0.310,0.490,0.230,1.200,-0.300,9.720,7.875,7.063,1.750
36.93,30,-113.750,-42.250,1.563,-12.000,-74.437,-27.875,-0.750,1.850,9.290,-2.210,2.170,-0.390,1.580,-0.320,9.670,8.813,9.250,1.875
36.974,30,-114.562,-42.000,2.750,-25.500,-52.000,-34.313,1.750,-0.970,9.600,-0.210,-0.600,0.000,1.970,-0.360,9.590,10.750,11.563,2.188
37.0,30,-114.562,-42.000,2.750,-9.125,-17.125,-7.750,1.800,-0.640,9.530,-0.240,-0.250,-0.050,2.040,-0.390,9.580,10.875,12.000,2.313
37.021,30,-117.062,-42.000,2.750,-5.875,-15.063,1.250,1.430,0.340,9.670,-0.650,0.750,0.100,2.100,-0.420,9.560,10.875,12.375,2.500
37.045,30,-117.062,-42.000,2.750,-0.438,-3.625,4.438,1.960,-1.700,9.970,-0.130,-1.280,0.400,2.090,-0.410,9.570,10.875,12.313,2.438
37.088,30,-116.375,-42.250,0.688,31.750,68.250,7.625,2.660,-1.100,9.550,0.910,-0.840,-0.080,1.750,-0.260,9.640,10.750,9.500,1.188
37.113,30,-115.875,-42.000,2.563,44.188,93.875,16.188,2.160,-2.390,9.530,0.690,-2.260,-0.150,1.280,-0.050,9.720,10.250,7.500,0.313
37.134,30,-115.875,-42.000,2.563,56.563,116.688,50.375,1.410,-1.980,9.670,0.500,-2.080,-0.080,0.910,0.100,9.760,9.063,5.313,-0.563
37.159,30,-115.875,-42.000,2.563,49.313,131.062,120.125,1.110,-0.860,8.130,0.590,-1.100,-1.650,0.510,0.240,9.780,6.938,3.000,-1.375
37.2,30,-113.563,-43.750,2.563,-0.563,5.625,175.125,0.010,0.990,10.010,-0.210,0.620,0.210,0.220,0.360,9.790,0.500,1.313,-2.125
37.221,30,-112.687,-44.500,1.375,1.000,6.875,150.250,-0.470,1.060,9.480,-0.680,0.690,-0.310,0.200,0.360,9.790,356.125,1.188,-2.125
37.245,30,-112.687,-44.500,1.375,0.313,4.750,122.938,-0.370,0.930,9.540,-0.580,0.570,-0.250,0.210,0.360,9.790,354.500,1.188,-2.063
37.269,30,-114.250,-43.750,3.500,0.313,-1.563,-22.625,0.250,0.080,9.540,0.040,-0.280,-0.250,0.210,0.360,9.790,355.062,1.188,-2.125
37.313,30,-113.563,-43.250,2.375,1.125,0.438,-8.188,-0.720,0.410,9.540,-0.940,0.040,-0.250,0.210,0.360,9.790,355.437,1.250,-2.125
37.334,30,-113.563,-43.250,2.375,0.438,-0.375,-16.125,1.330,-2.010,9.740,0.680,-1.510,-0.200,0.210,0.360,9.790,355.625,1.250,-2.125
37.359,30,-113.563,-43.250,2.375,0.063,0.813,25.750,-0.180,0.280,9.520,-0.400,-0.080,-0.260,0.210,0.360,9.790,355.250,1.250,-2.125
37.387,30,-112.563,-42.375,1.375,-0.125,1.063,30.563,0.110,0.350,9.560,-0.100,-0.010,-0.230,0.210,0.360,9.790,354.375,1.250,-2.125
37.433,30,-113.000,-42.562,1.500,0.625,1.125,27.875,0.030,-0.040,9.620,-0.180,-0.400,-0.170,0.210,0.360,9.790,353.000,1.250,-2.063
37.457,30,-113.000,-42.562,1.500,-0.250,0.750,39.125,0.140,-0.440,9.590,-0.280,-0.620,-0.140,0.210,0.350,9.790,352.062,1.250,-2.063
37.478,30,-113.000,-43.250,0.875,0.375,2.625,63.875,-0.400,0.500,9.590,-0.610,0.140,-0.200,0.210,0.350,9.790,350.875,1.250,-2.063
37.504,30,-113.000,-43.250,0.875,0.500,1.875,47.813,-0.680,0.990,9.570,-0.890,0.640,-0.220,0.210,0.350,9.790,349.875,1.250,-2.000
37.545,30,-112.875,-42.375,0.250,-0.250,-0.188,6.750,-0.240,0.230,9.620,-0.490,-0.020,-0.210,0.210,0.340,9.790,349.125,1.250,-2.000
37.569,30,-112.063,-42.000,-0.250,-0.125,-0.250,2.750,-0.190,0.220,9.600,-0.410,-0.110,-0.180,0.210,0.340,9.790,349.062,1.250,-2.000
37.593,30,-112.063,-42.000,-0.250,-0.125,-0.125,1.938,-0.080,0.100,9.590,-0.290,-0.230,-0.190,0.210,0.340,9.790,349.000,1.250,-2.000
37.617,30,-113.063,-40.750,0.000,0.375,0.438,3.625,-0.270,0.330,9.600,-0.500,0.030,-0.210,0.200,0.340,9.790,348.937,1.125,-2.000
37.658,30,-113.063,-40.750,0.000,-0.250,-2.188,-42.500,-1.440,1.770,9.610,-1.320,0.860,-0.200,0.190,0.340,9.790,350.125,1.125,-2.000
37.679,30,-111.563,-41.375,0.188,-0.500,-2.250,-49.625,1.110,-1.720,9.650,0.900,-2.070,-0.140,0.200,0.340,9.790,351.250,1.125,-2.000
37.704,30,-111.563,-41.375,0.188,0.563,0.563,-4.313,0.630,-0.670,9.590,0.430,-1.020,-0.200,0.200,0.340,9.790,351.500,1.125,-2.000
37.725,30,-110.563,-42.063,-0.688,0.125,0.438,8.188,-0.150,0.470,9.520,-0.410,-0.080,-0.210,0.200,0.340,9.790,351.312,1.125,-2.000
37.768,30,-110.875,-42.000,-0.188,0.750,0.250,0.250,0.280,-0.650,9.640,0.080,-1.000,-0.150,0.200,0.340,9.790,351.250,1.125,-2.000
37.794,30,-110.875,-42.000,-0.188,-0.938,-1.938,-20.125,-0.850,1.120,9.660,-1.050,0.770,-0.130,0.200,0.340,9.790,351.750,1.188,-2.000
37.818,30,-110.187,-41.250,-1.875,-1.000,-2.375,-36.625,0.380,-0.580,9.560,0.170,-0.930,-0.230,0.200,0.340,9.790,352.375,1.188,-2.000
37.839,30,-110.187,-41.250,-1.875,0.125,-0.438,-10.500,-0.240,0.310,9.490,-0.450,-0.030,-0.300,0.200,0.350,9.790,352.500,1.188,-2.000
37.888,30,-109.875,-41.688,0.500,-17.250,0.375,10.438,-0.170,0.020,9.750,-0.380,-0.250,-0.040,0.210,0.270,9.800,352.187,1.188,-1.563
37.914,30,-110.187,-42.375,0.063,-24.375,-0.063,15.875,-0.700,0.680,9.990,-0.910,0.480,0.190,0.200,0.190,9.800,351.812,1.188,-1.125
37.935,30,-110.187,-42.375,0.063,-48.250,-0.438,-25.563,-0.300,0.350,9.600,-0.500,0.290,-0.190,0.200,-0.020,9.800,352.500,1.188,0.125
37.959,30,-110.187,-42.375,0.063,-50.563,-8.063,-42.938,0.210,-0.840,8.180,-0.310,-0.570,-1.890,0.260,-0.190,9.800,353.250,1.500,1.063
38.0,30,-110.500,-41.250,-1.000,-85.063,-80.437,-19.313,0.950,0.230,9.460,0.230,0.850,-0.290,0.710,-0.610,9.760,353.937,4.188,3.625
38.023,30,-110.500,-39.750,-1.875,-102.375,-106.375,-28.500,0.820,-1.800,10.610,-0.220,-0.860,0.910,1.050,-0.930,9.700,354.688,7.125,6.500
38.047,30,-110.500,-39.750,-1.875,-108.500,-66.937,-11.438,0.670,-1.240,10.790,0.000,-0.540,0.200,1.400,-1.450,9.590,355.000,8.188,8.625
38.09,30,-112.687,-37.250,-2.000,-76.438,-39.313,0.438,0.900,-1.610,9.960,-0.720,0.370,0.500,1.630,-1.990,9.460,355.312,9.563,11.875
38.116,30,-113.250,-36.250,-3.250,-73.187,-3.375,-2.063,1.100,-1.140,11.800,-0.560,1.080,2.400,1.670,-2.220,9.400,355.437,9.813,13.313
38.137,30,-113.250,-36.250,-3.250,-82.375,22.188,-11.688,1.010,-3.070,7.630,-0.600,-0.590,-1.710,1.610,-2.570,9.320,355.875,9.438,15.438
38.161,30,-113.250,-36.250,-3.250,-39.938,-17.313,7.000,0.740,-3.820,7.910,-0.620,-0.360,0.460,1.670,-2.680,9.280,355.687,9.750,16.063
38.202,30,-113.063,-33.063,-2.750,-0.938,32.750,-4.063,1.380,-2.850,8.700,-0.200,-0.140,-0.580,1.580,-2.710,9.280,355.500,9.250,16.250
38.225,30,-113.500,-33.250,-4.000,-1.813,22.625,-6.375,1.040,-2.460,9.070,-0.460,0.240,-0.220,1.500,-2.710,9.300,355.813,8.688,16.313
38.249,30,-113.500,-33.250,-4.000,-15.625,6.563,-2.938,1.500,-3.070,9.050,0.030,-0.290,-0.220,1.470,-2.780,9.280,355.813,8.625,16.625
38.273,30,-113.750,-33.750,-5.063,-15.188,-6.000,9.625,1.810,-2.160,9.590,0.320,0.660,0.320,1.490,-2.830,9.260,355.625,8.688,17.000
38.317,30,-113.688,-30.500,-4.875,-20.750,-3.188,1.625,0.920,-3.790,8.230,-0.570,-0.830,-0.990,1.490,-2.950,9.220,355.562,8.750,17.750
38.338,30,-113.688,-30.500,-4.875,-10.313,-5.563,-2.813,1.080,-2.820,9.140,-0.420,0.160,-0.060,1.510,-3.000,9.210,355.625,8.875,18.000
38.37,30,-113.563,-32.250,-5.875,-4.688,6.188,-4.313,1.330,-2.960,9.010,-0.170,0.040,-0.200,1.490,-3.000,9.210,355.813,8.750,18.063
38.392,30,-113.563,-32.250,-5.875,4.125,0.750,3.313,1.010,-3.110,8.970,-0.460,-0.110,-0.240,1.480,-3.000,9.210,355.750,8.688,18.000
38.437,30,-113.187,-30.500,-5.188,9.563,8.313,1.875,0.680,-2.830,9.210,-0.760,0.120,-0.020,1.450,-2.960,9.230,355.687,8.438,17.750
38.461,30,-113.187,-30.500,-5.188,-12.875,8.188,3.188,0.820,-2.640,9.470,-0.600,0.340,0.240,1.400,-3.010,9.220,355.687,8.250,18.063
38.482,30,-113.187,-30.750,-5.750,-27.563,19.438,-1.000,1.270,-2.530,8.540,-0.060,0.570,-0.650,1.340,-3.110,9.200,355.813,7.813,18.625
38.508,30,-113.187,-30.750,-5.750,-27.563,16.688,-6.563,1.280,-2.690,8.530,0.000,0.500,-0.640,1.280,-3.200,9.170,356.062,7.500,19.250
38.549,30,-113.875,-29.250,-6.188,-19.438,19.875,-20.063,0.500,-2.900,8.630,-0.380,-0.570,-0.550,1.200,-3.360,9.130,357.062,7.063,20.187
38.573,30,-112.375,-30.063,-5.875,-18.688,12.437,-33.875,0.940,-3.690,8.870,-0.300,-0.810,-0.340,1.200,-3.400,9.110,357.750,7.063,20.438
38.596,30,-112.375,-30.063,-5.875,-15.625,2.563,-14.125,0.630,-4.150,8.300,-0.570,-0.690,-0.790,1.210,-3.450,9.090,358.187,7.125,20.875
38.64,30,-112.750,-30.750,-7.188,11.250,-2.438,-12.813,0.820,-3.520,8.590,-0.110,0.290,0.230,1.260,-3.430,9.090,358.687,7.375,20.625
38.664,30,-112.750,-30.750,-7.188,1.313,-4.250,-8.063,1.150,-3.560,9.350,-0.120,-0.120,0.250,1.270,-3.430,9.090,358.812,7.438,20.688
38.685,30,-112.687,-29.688,-6.375,-9.750,7.063,-4.938,0.710,-3.320,8.430,-0.540,0.140,-0.650,1.260,-3.460,9.080,359.000,7.375,20.875
38.711,30,-112.687,-29.688,-6.375,-9.625,-3.750,-2.500,1.030,-3.270,9.000,-0.230,0.220,-0.060,1.260,-3.500,9.070,359.125,7.438,21.188
38.752,30,-113.000,-30.688,-6.875,3.500,-2.875,-9.125,0.930,-3.770,9.070,-0.360,-0.270,0.010,1.290,-3.500,9.060,359.437,7.563,21.125
38.776,30,-113.250,-28.063,-6.188,-0.188,10.750,-3.500,1.130,-3.010,9.070,-0.130,0.490,0.000,1.270,-3.500,9.070,359.500,7.438,21.063
38.8,30,-113.250,-28.063,-6.188,-10.625,6.000,-6.063,0.940,-3.270,8.990,-0.300,0.250,-0.060,1.250,-3.530,9.060,359.687,7.313,21.313
38.833,30,-113.187,-30.375,-6.250,12.625,-11.125,-3.375,1.200,-3.150,8.930,-0.100,0.320,-0.130,1.300,-3.470,9.070,359.750,7.625,20.938
38.878,30,-112.500,-28.500,-6.250,27.062,-15.125,-3.500,1.010,-3.730,9.220,-0.380,-0.410,0.100,1.400,-3.320,9.110,359.812,8.313,19.813
38.902,30,-112.500,-28.500,-6.250,11.000,-6.813,1.875,1.060,-3.570,8.720,-0.210,0.260,0.020,1.430,-3.260,9.130,359.687,8.375,19.625
38.926,30,-113.875,-30.375,-6.375,10.688,-4.375,3.750,1.150,-3.040,9.030,-0.280,0.160,-0.110,1.440,-3.210,9.150,359.625,8.438,19.313
38.95,30,-113.875,-30.375,-6.375,47.313,-1.313,-5.375,1.160,-3.080,8.960,-0.280,-0.010,-0.230,1.450,-2.990,9.220,359.687,8.500,17.938
38.994,30,-113.500,-29.563,-6.000,31.375,-0.688,0.500,1.220,-2.150,9.520,-0.230,0.630,0.230,1.450,-2.780,9.280,359.625,8.500,16.688
39.021,30,-114.875,-31.063,-6.750,18.500,13.875,-13.563,0.710,-3.500,8.990,-0.720,-0.780,-0.310,1.430,-2.710,9.310,359.812,8.375,16.250
39.042,30,-114.875,-31.063,-6.750,13.250,16.188,-7.750,0.580,-3.450,8.660,-0.470,-0.320,-0.530,1.370,-2.650,9.340,0.063,8.063,15.813
39.066,30,-114.875,-31.063,-6.750,11.063,5.750,-1.938,0.960,-2.660,9.030,-0.070,-0.090,0.040,1.360,-2.610,9.350,0.125,7.938,15.563
39.107,30,-114.875,-32.875,-6.750,55.375,-1.063,1.125,0.940,-2.270,9.210,-0.400,0.050,-0.210,1.350,-2.330,9.420,359.875,7.938,13.875
