Time, Temperature, Mag X, Mag Y, Mag Z, Gyro X, Gyro Y, Gyro Z, Acc X, Acc Y, Acc Z, Lin Acc X, Lin Acc Y, Lin Acc Z, Gravity X, Gravity Y, Gravity Z, Euler X, Euler Y, Euler Z
16.201,30,-135.687,-39.563,12.250,0.563,-4.125,-1.813,-0.380,-0.040,-9.320,0.100,0.060,0.470,-0.480,-0.110,-9.790,267.750,-2.813,179.250
16.225,30,-135.000,-38.875,12.563,-2.188,-5.063,-2.750,-0.380,-0.090,-9.620,0.120,0.010,0.160,-0.500,-0.110,-9.790,267.687,-2.938,179.312
16.249,30,-135.000,-38.875,12.563,-2.188,-6.063,-2.875,-0.330,-0.140,-9.700,0.150,-0.070,0.090,-0.530,-0.100,-9.790,267.562,-3.125,179.375
16.293,30,-135.687,-39.563,13.062,-3.313,-4.375,-3.500,-0.420,-0.040,-9.940,0.160,0.040,-0.160,-0.580,-0.090,-9.780,267.500,-3.375,179.437
16.319,30,-134.250,-39.563,13.375,-1.813,-3.250,-3.188,-0.350,0.040,-9.770,0.230,0.130,0.010,-0.590,-0.080,-9.780,267.438,-3.438,179.500
16.34,30,-134.250,-39.563,13.375,-0.750,-0.500,-1.000,-0.400,0.050,-9.560,0.140,0.110,0.220,-0.580,-0.070,-9.780,267.375,-3.438,179.500
16.364,30,-134.250,-39.563,13.375,-1.688,3.375,0.813,-0.400,-0.020,-9.790,0.170,0.040,0.000,-0.570,-0.070,-9.780,267.375,-3.313,179.562
16.405,30,-134.562,-39.563,11.375,0.250,6.250,1.875,-0.430,-0.100,-9.420,0.090,-0.030,0.360,-0.520,-0.070,-9.790,267.500,-3.063,179.562
16.44,30,-134.687,-40.000,13.062,-1.125,4.313,1.000,-0.410,-0.090,-9.630,0.100,-0.080,0.240,-0.500,-0.070,-9.790,267.500,-2.938,179.562
16.464,30,-134.687,-40.000,13.062,0.750,1.875,0.563,-0.360,-0.210,-9.410,0.060,-0.080,0.350,-0.490,-0.070,-9.790,267.500,-2.875,179.562
16.485,30,-134.562,-39.563,12.563,0.938,-0.063,-0.563,-0.430,-0.150,-9.460,0.060,-0.070,0.330,-0.490,-0.070,-9.790,267.500,-2.875,179.500
16.53,30,-134.687,-39.563,13.062,-0.938,-1.000,-1.688,-0.380,-0.070,-9.670,0.120,0.000,0.110,-0.500,-0.070,-9.790,267.438,-2.938,179.500
16.553,30,-134.687,-39.563,13.062,1.438,-3.375,-0.313,-0.430,-0.050,-9.540,0.080,0.020,0.240,-0.510,-0.070,-9.790,267.438,-3.000,179.500
16.577,30,-134.250,-39.250,12.250,0.000,-1.750,-1.250,-0.340,-0.080,-9.710,0.180,0.000,0.080,-0.520,-0.070,-9.790,267.438,-3.000,179.500
16.6,30,-134.250,-39.250,12.250,1.875,-1.563,0.250,-0.330,0.090,-9.380,0.180,0.180,0.400,-0.520,-0.080,-9.790,267.438,-3.063,179.500
16.644,30,-134.250,-39.250,13.375,1.000,-1.563,-0.563,-0.420,-0.160,-9.670,0.110,-0.080,0.110,-0.530,-0.080,-9.790,267.438,-3.125,179.437
16.668,30,-134.250,-39.250,13.375,1.500,-0.688,-1.063,-0.410,-0.030,-9.570,0.120,0.050,0.210,-0.530,-0.090,-9.790,267.375,-3.125,179.437
16.689,30,-133.875,-39.563,11.375,1.688,-1.375,0.000,-0.350,0.000,-9.600,0.180,0.100,0.180,-0.540,-0.090,-9.790,267.375,-3.125,179.375
16.732,30,-134.562,-39.250,12.250,0.688,0.438,0.250,-0.430,-0.100,-9.580,0.110,0.000,0.250,-0.530,-0.100,-9.790,267.375,-3.125,179.375
16.756,30,-134.562,-39.250,12.250,-0.875,2.750,-0.625,-0.390,-0.110,-9.770,0.130,-0.010,0.010,-0.520,-0.090,-9.790,267.375,-3.063,179.375
16.779,30,-135.000,-39.250,11.875,1.250,0.500,1.063,-0.360,-0.070,-9.510,0.150,0.030,0.270,-0.520,-0.100,-9.790,267.375,-3.063,179.375
16.802,30,-135.000,-39.250,11.875,0.375,2.500,1.250,-0.370,-0.150,-9.670,0.120,-0.050,0.180,-0.510,-0.100,-9.790,267.438,-3.000,179.375
16.845,30,-134.562,-38.875,13.375,0.000,2.875,-0.125,-0.310,-0.140,-9.600,0.170,-0.030,0.180,-0.490,-0.100,-9.790,267.438,-2.875,179.375
16.881,30,-135.375,-39.250,12.563,1.750,1.938,1.438,-0.380,-0.120,-9.440,0.090,0.000,0.340,-0.470,-0.110,-9.790,267.500,-2.750,179.312
16.905,30,-135.375,-39.250,12.563,-1.375,-1.188,-0.063,-0.400,-0.160,-9.450,0.070,-0.050,0.340,-0.470,-0.100,-9.790,267.500,-2.750,179.312
16.928,30,-135.375,-39.563,12.250,-0.563,-1.500,-0.625,-0.280,-0.160,-9.860,0.190,-0.060,-0.060,-0.480,-0.100,-9.790,267.438,-2.750,179.375
16.972,30,-135.000,-39.250,12.563,1.438,-1.063,0.750,-0.480,-0.220,-9.320,0.000,-0.110,0.460,-0.490,-0.110,-9.790,267.500,-2.875,179.312
16.993,30,-135.000,-39.250,12.563,-3.250,-1.500,-2.625,-0.390,-0.140,-9.610,0.170,0.040,0.070,-0.490,-0.100,-9.790,267.438,-2.875,179.375
17.017,30,-135.000,-39.250,12.563,-1.563,-2.063,-1.750,-0.280,0.000,-9.670,0.220,0.100,0.120,-0.500,-0.100,-9.790,267.438,-2.938,179.375
17.058,30,-135.000,-39.563,13.000,-0.625,-1.500,-0.688,-0.450,-0.200,-9.400,0.060,-0.090,0.380,-0.510,-0.100,-9.790,267.438,-3.000,179.375
17.081,30,-135.000,-39.250,12.250,-1.438,-2.313,-1.875,-0.410,-0.200,-9.650,0.100,-0.100,0.130,-0.510,-0.100,-9.790,267.375,-3.063,179.375
17.103,30,-135.000,-39.250,12.250,-1.188,-4.063,-1.625,-0.420,-0.070,-9.550,0.110,0.020,0.230,-0.530,-0.090,-9.790,267.313,-3.125,179.375
17.127,30,-134.250,-38.875,13.375,-1.063,-4.063,-2.250,-0.410,-0.030,-9.570,0.130,0.050,0.210,-0.550,-0.090,-9.790,267.313,-3.188,179.437
17.168,30,-134.250,-38.875,13.375,-0.313,-2.125,-0.375,-0.420,-0.020,-9.660,0.130,0.060,0.120,-0.560,-0.090,-9.780,267.250,-3.250,179.437
17.189,30,-135.375,-40.000,13.000,0.563,-0.375,0.813,-0.430,-0.010,-9.490,0.130,0.080,0.290,-0.560,-0.090,-9.780,267.313,-3.313,179.437
17.214,30,-135.375,-40.000,13.000,-0.625,1.000,0.563,-0.390,-0.020,-9.640,0.170,0.060,0.140,-0.560,-0.090,-9.790,267.313,-3.250,179.437
17.236,30,-134.562,-39.250,13.375,0.750,-0.125,1.250,-0.440,-0.220,-9.550,0.110,-0.120,0.230,-0.560,-0.090,-9.790,267.313,-3.250,179.437
17.281,30,-135.000,-38.875,11.875,-2.563,-0.688,-1.375,-0.420,-0.110,-9.760,0.140,-0.010,0.020,-0.560,-0.090,-9.790,267.313,-3.250,179.437
17.304,30,-135.000,-38.875,11.875,-0.125,-0.688,-0.563,-0.350,-0.040,-9.640,0.180,0.010,0.210,-0.560,-0.090,-9.790,267.313,-3.250,179.437
17.332,30,-134.562,-38.875,13.375,1.438,-0.250,1.000,-0.450,-0.070,-9.380,0.100,0.020,0.400,-0.560,-0.090,-9.790,267.313,-3.250,179.437
17.356,30,-134.562,-38.875,13.375,-1.125,-1.125,-0.063,-0.400,-0.030,-9.670,0.160,0.050,0.110,-0.560,-0.090,-9.780,267.313,-3.250,179.437
17.4,30,-134.687,-38.500,12.250,0.313,-0.875,0.500,-0.460,-0.150,-9.490,0.100,-0.060,0.290,-0.560,-0.090,-9.780,267.375,-3.313,179.375
17.425,30,-134.687,-39.563,14.188,-2.188,-1.813,-0.938,-0.420,-0.190,-9.620,0.140,-0.100,0.160,-0.570,-0.090,-9.780,267.313,-3.313,179.437
17.446,30,-134.687,-39.563,14.188,-0.938,-1.938,-0.813,-0.450,-0.100,-9.620,0.120,-0.010,0.150,-0.580,-0.080,-9.780,267.313,-3.375,179.437
17.491,30,-135.375,-39.250,13.750,0.063,-1.375,-0.875,-0.400,-0.010,-9.690,0.180,0.060,0.090,-0.590,-0.080,-9.780,267.250,-3.438,179.437
17.516,30,-135.375,-39.250,13.750,2.125,-1.625,0.500,-0.390,-0.050,-9.530,0.200,0.030,0.240,-0.590,-0.090,-9.780,267.313,-3.500,179.375
17.537,30,-134.687,-40.250,13.375,1.563,-2.125,1.063,-0.510,-0.040,-9.320,0.090,0.050,0.460,-0.600,-0.090,-9.780,267.313,-3.500,179.375
17.564,30,-134.687,-40.250,13.375,-2.563,0.688,-1.000,-0.410,-0.080,-9.780,0.190,0.000,0.000,-0.600,-0.090,-9.780,267.313,-3.500,179.437
17.606,30,-133.875,-39.563,13.375,0.688,1.125,0.188,-0.470,-0.210,-9.640,0.120,-0.040,0.240,-0.600,-0.090,-9.780,267.313,-3.500,179.437
17.63,30,-135.000,-39.563,11.875,-0.688,1.000,-0.938,-0.450,0.010,-9.460,0.140,0.100,0.320,-0.590,-0.080,-9.780,267.250,-3.500,179.437
17.656,30,-135.000,-39.563,11.875,-2.375,1.188,-1.313,-0.410,-0.030,-9.620,0.170,0.010,0.090,-0.590,-0.080,-9.780,267.250,-3.438,179.500
17.68,30,-135.000,-39.563,12.250,1.813,-0.313,1.063,-0.460,-0.120,-9.460,0.130,-0.040,0.320,-0.590,-0.080,-9.780,267.250,-3.438,179.437
17.725,30,-135.000,-39.250,11.875,-1.063,0.813,-1.125,-0.470,-0.150,-9.670,0.110,-0.070,0.110,-0.580,-0.080,-9.780,267.250,-3.438,179.500
17.749,30,-135.000,-39.250,11.875,0.563,-0.563,-0.188,-0.440,-0.020,-9.510,0.130,0.060,0.270,-0.580,-0.080,-9.780,267.250,-3.438,179.500
17.775,30,-135.000,-39.563,11.063,0.313,0.375,0.125,-0.430,-0.080,-9.420,0.140,0.000,0.360,-0.580,-0.080,-9.780,267.250,-3.375,179.500
17.81,30,-135.000,-39.563,11.063,0.000,-1.688,0.063,-0.470,-0.110,-9.560,0.110,-0.030,0.220,-0.580,-0.080,-9.780,267.250,-3.438,179.500
17.853,30,-135.000,-39.250,12.250,0.438,0.375,-0.188,-0.430,-0.070,-9.530,0.150,0.000,0.250,-0.590,-0.080,-9.780,267.250,-3.438,179.500
17.878,30,-133.875,-40.000,13.062,-1.250,0.563,0.188,-0.400,-0.060,-9.700,0.180,0.010,0.080,-0.590,-0.070,-9.780,267.250,-3.438,179.500
17.902,30,-133.875,-40.000,13.062,0.438,1.438,0.813,-0.420,-0.070,-9.740,0.160,0.000,0.030,-0.590,-0.070,-9.780,267.250,-3.438,179.500
17.948,30,-134.562,-39.563,12.563,1.688,1.063,1.250,-0.410,-0.040,-9.410,0.200,0.060,0.380,-0.580,-0.090,-9.780,267.313,-3.375,179.437
17.973,30,-134.562,-39.563,12.563,0.250,-0.313,0.125,-0.300,-0.090,-9.520,0.270,0.000,0.260,-0.580,-0.090,-9.780,267.313,-3.375,179.437
17.998,30,-135.687,-39.250,11.875,-1.938,-2.500,0.313,-0.330,-0.150,-9.730,0.230,-0.130,-0.070,-0.580,-0.080,-9.780,267.313,-3.438,179.437
18.024,30,-134.562,-39.563,11.375,-0.563,-0.063,-0.188,-0.390,-0.320,-9.930,0.190,-0.230,-0.140,-0.590,-0.080,-9.780,267.313,-3.438,179.500
18.068,30,-134.562,-39.563,11.375,0.875,1.063,-1.000,-0.450,-0.020,-9.360,0.120,0.060,0.420,-0.580,-0.090,-9.780,267.250,-3.375,179.437
18.089,30,-134.562,-39.250,10.250,-1.438,-0.438,-1.688,-0.470,-0.020,-9.470,0.110,0.060,0.310,-0.580,-0.080,-9.780,267.250,-3.375,179.437
18.113,30,-134.562,-39.250,10.250,-1.313,-2.125,-0.938,-0.530,-0.030,-9.540,0.050,0.040,0.240,-0.590,-0.080,-9.780,267.250,-3.438,179.500
18.136,30,-133.875,-40.000,11.875,-0.625,-2.063,-0.688,-0.480,-0.050,-9.560,0.110,0.020,0.220,-0.600,-0.080,-9.780,267.188,-3.500,179.500
18.179,30,-135.000,-39.563,13.000,-1.625,-1.063,-0.125,-0.550,-0.130,-9.670,0.050,-0.050,0.110,-0.610,-0.080,-9.780,267.188,-3.563,179.500
18.2,30,-135.000,-39.563,13.000,-0.625,-1.625,-0.500,-0.440,-0.060,-9.570,0.170,0.010,0.210,-0.610,-0.070,-9.780,267.188,-3.563,179.500
18.225,30,-135.000,-39.563,13.000,1.375,2.438,0.563,-0.500,-0.010,-9.550,0.110,0.060,0.230,-0.610,-0.080,-9.780,267.250,-3.563,179.500
18.259,30,-134.687,-39.250,12.563,1.188,0.813,2.250,-0.510,-0.030,-9.430,0.050,0.000,0.320,-0.600,-0.090,-9.780,267.313,-3.500,179.437
18.302,30,-134.250,-40.250,11.875,0.438,0.438,1.125,-0.420,-0.050,-9.490,0.170,0.040,0.280,-0.600,-0.090,-9.780,267.375,-3.500,179.437
18.327,30,-134.250,-37.375,11.375,0.250,0.938,1.375,-0.420,-0.120,-9.730,0.170,-0.030,0.040,-0.600,-0.090,-9.780,267.375,-3.500,179.437
18.348,30,-134.250,-37.375,11.375,0.375,0.438,1.938,-0.420,-0.140,-9.760,0.160,-0.050,0.020,-0.590,-0.090,-9.780,267.438,-3.438,179.437
18.392,30,-135.000,-39.563,13.375,1.813,3.125,1.250,-0.420,-0.130,-9.310,0.140,-0.030,0.470,-0.570,-0.100,-9.780,267.500,-3.313,179.312
18.417,30,-135.000,-39.563,13.375,0.500,2.438,0.938,-0.440,-0.040,-9.510,0.120,0.060,0.270,-0.560,-0.110,-9.780,267.500,-3.313,179.312
18.439,30,-135.375,-39.563,12.250,-1.188,2.000,-0.563,-0.340,-0.030,-9.620,0.210,0.070,0.160,-0.550,-0.100,-9.790,267.500,-3.188,179.312
18.462,30,-135.375,-39.563,12.250,1.000,1.750,0.813,-0.410,-0.080,-9.520,0.130,0.020,0.260,-0.540,-0.110,-9.790,267.500,-3.188,179.312
18.506,30,-135.000,-38.500,11.063,-0.938,0.438,0.125,-0.400,-0.090,-9.640,0.140,0.010,0.140,-0.540,-0.110,-9.790,267.562,-3.125,179.312
18.531,30,-133.875,-39.563,13.375,-0.063,-0.063,0.563,-0.390,-0.100,-9.600,0.140,0.000,0.190,-0.540,-0.110,-9.790,267.562,-3.125,179.312
18.555,30,-133.875,-39.563,13.375,0.063,2.250,0.375,-0.380,-0.200,-9.640,0.150,-0.090,0.140,-0.530,-0.110,-9.790,267.562,-3.063,179.312
18.581,30,-135.687,-38.875,12.250,0.125,1.375,0.063,-0.340,-0.130,-9.680,0.170,-0.020,0.110,-0.520,-0.110,-9.790,267.562,-3.000,179.312
18.622,30,-135.687,-38.875,12.250,1.188,1.750,0.688,-0.390,-0.110,-9.450,0.110,0.000,0.330,-0.500,-0.110,-9.790,267.562,-2.938,179.312
18.643,30,-134.687,-38.875,13.375,0.563,2.125,0.313,-0.420,-0.130,-9.500,0.130,-0.030,0.310,-0.490,-0.110,-9.790,267.562,-2.875,179.312
18.666,30,-134.687,-38.875,13.375,0.125,0.188,-0.813,-0.360,-0.140,-9.540,0.130,-0.020,0.250,-0.490,-0.110,-9.790,267.562,-2.875,179.312
18.689,30,-135.375,-38.875,13.375,0.500,-2.063,-0.750,-0.420,-0.180,-9.440,0.070,-0.060,0.340,-0.500,-0.110,-9.790,267.562,-2.938,179.250
18.744,30,-135.375,-38.875,12.250,-2.000,-1.000,-1.938,-0.340,-0.070,-9.700,0.160,0.030,0.090,-0.510,-0.100,-9.790,267.438,-3.000,179.312
18.769,30,-135.375,-38.875,12.250,1.625,1.313,0.938,-0.400,-0.130,-9.560,0.110,-0.020,0.220,-0.510,-0.110,-9.790,267.500,-2.938,179.312
18.79,30,-135.375,-39.563,13.375,1.625,0.438,0.938,-0.440,-0.170,-9.430,0.060,-0.050,0.350,-0.510,-0.110,-9.790,267.500,-2.938,179.312
18.832,30,-135.375,-39.250,12.563,-1.125,1.000,-1.125,-0.340,-0.080,-9.790,0.160,0.020,0.000,-0.500,-0.100,-9.790,267.438,-2.938,179.312
18.855,30,-135.375,-39.250,12.563,1.500,2.000,1.000,-0.440,-0.070,-9.570,0.040,0.030,0.210,-0.490,-0.110,-9.790,267.438,-2.875,179.312
18.88,30,-135.375,-39.250,12.563,-0.125,1.938,0.875,-0.390,-0.050,-9.360,0.090,0.050,0.430,-0.490,-0.110,-9.790,267.500,-2.875,179.312
18.901,30,-135.375,-39.250,12.563,-1.375,3.625,0.875,-0.320,-0.070,-9.690,0.150,0.030,0.090,-0.470,-0.100,-9.790,267.500,-2.750,179.312
18.945,30,-135.000,-38.500,13.375,1.000,2.750,0.750,-0.370,-0.190,-9.490,0.070,-0.070,0.290,-0.450,-0.110,-9.790,267.562,-2.625,179.312
18.97,30,-135.000,-38.500,13.375,-1.875,1.313,-0.563,-0.270,-0.090,-9.610,0.170,0.010,0.180,-0.440,-0.110,-9.790,267.562,-2.563,179.312
18.993,30,-135.000,-38.875,12.250,0.125,0.500,0.563,-0.250,-0.140,-9.710,0.080,0.000,0.140,-0.440,-0.110,-9.790,267.562,-2.563,179.312
19.017,30,-135.000,-38.875,12.250,2.250,0.063,1.000,-0.360,-0.110,-9.510,0.070,0.000,0.280,-0.440,-0.110,-9.790,267.562,-2.563,179.312
19.06,30,-135.000,-40.000,10.688,-1.625,1.875,-0.063,-0.300,-0.110,-9.720,0.120,0.000,0.060,-0.430,-0.110,-9.790,267.625,-2.500,179.312
19.084,30,-135.375,-39.563,11.375,1.313,0.125,1.063,-0.310,-0.090,-9.520,0.110,0.020,0.270,-0.420,-0.110,-9.790,267.625,-2.500,179.312
19.105,30,-135.375,-39.563,11.375,0.938,0.250,0.688,-0.360,-0.110,-9.440,0.060,0.000,0.340,-0.420,-0.110,-9.790,267.625,-2.500,179.250
19.13,30,-135.375,-39.563,11.375,-1.625,0.938,-0.125,-0.310,-0.090,-9.500,0.100,0.020,0.280,-0.420,-0.110,-9.790,267.625,-2.438,179.312
19.171,30,-135.687,-39.250,12.250,1.500,-1.250,0.750,-0.370,-0.160,-9.490,0.050,-0.040,0.290,-0.420,-0.110,-9.790,267.687,-2.500,179.250
19.205,30,-135.687,-39.250,11.875,-1.750,-0.625,-0.688,-0.230,-0.020,-9.760,0.190,0.080,0.020,-0.430,-0.110,-9.790,267.625,-2.500,179.312
19.229,30,-135.687,-39.250,11.875,0.438,0.500,0.938,-0.140,-0.100,-9.740,0.280,0.000,0.040,-0.430,-0.100,-9.790,267.687,-2.500,179.312
19.274,30,-135.000,-39.563,12.250,0.500,-1.188,0.250,-0.440,-0.270,-9.370,-0.010,-0.150,0.420,-0.420,-0.120,-9.790,267.687,-2.500,179.250
19.295,30,-135.687,-39.250,11.375,-3.875,-2.000,-2.750,-0.250,-0.090,-9.620,0.270,0.010,-0.040,-0.430,-0.100,-9.790,267.625,-2.500,179.312
19.32,30,-135.687,-39.250,11.375,1.625,-2.188,-0.438,-0.200,-0.050,-9.600,0.230,0.050,0.190,-0.440,-0.100,-9.790,267.625,-2.563,179.312
19.342,30,-135.375,-38.875,12.563,1.875,-2.250,0.875,-0.360,-0.050,-9.370,0.080,0.050,0.420,-0.440,-0.110,-9.790,267.625,-2.625,179.312
19.386,30,-134.562,-39.250,12.250,-3.313,-3.125,-1.875,-0.210,-0.120,-9.830,0.250,-0.020,-0.030,-0.460,-0.100,-9.790,267.562,-2.750,179.375
19.407,30,-134.562,-39.250,12.250,-0.188,-2.750,-0.625,-0.300,-0.130,-9.730,0.170,-0.030,0.050,-0.480,-0.100,-9.790,267.562,-2.813,179.375
19.434,30,-135.687,-40.000,12.250,1.000,-1.625,-0.563,-0.450,-0.140,-9.390,0.030,-0.040,0.390,-0.480,-0.100,-9.790,267.562,-2.813,179.312
19.455,30,-135.687,-40.000,12.250,-2.438,-1.313,-2.375,-0.290,0.000,-9.550,0.170,0.110,0.080,-0.490,-0.090,-9.790,267.500,-2.875,179.375
19.498,30,-134.687,-39.250,11.875,1.250,-0.750,0.500,-0.450,-0.170,-9.590,0.040,-0.070,0.190,-0.490,-0.090,-9.790,267.500,-2.875,179.375
19.523,30,-134.687,-39.250,11.875,-0.500,-1.375,-1.000,-0.330,-0.090,-9.480,0.160,0.000,0.300,-0.490,-0.090,-9.790,267.500,-2.875,179.375
19.544,30,-134.687,-39.250,12.250,-0.938,-0.375,-1.563,-0.340,-0.090,-9.610,0.150,0.000,0.170,-0.490,-0.090,-9.790,267.438,-2.875,179.437
19.566,30,-134.687,-39.250,12.250,-0.563,-2.375,-0.563,-0.360,-0.060,-9.480,0.070,-0.010,0.240,-0.500,-0.090,-9.790,267.438,-2.938,179.437
19.609,30,-135.375,-39.250,12.375,-0.438,-0.563,-0.625,-0.310,-0.080,-9.590,0.180,0.010,0.200,-0.500,-0.090,-9.790,267.438,-2.938,179.437
19.643,30,-135.000,-39.250,12.563,0.500,1.063,0.688,-0.440,-0.200,-9.410,0.050,-0.100,0.370,-0.500,-0.090,-9.790,267.438,-2.875,179.375
19.667,30,-135.000,-39.250,12.563,-1.938,-0.938,-1.063,-0.390,-0.120,-9.640,0.200,-0.020,0.080,-0.500,-0.080,-9.790,267.438,-2.938,179.437
19.711,30,-135.000,-40.000,13.062,2.813,0.125,0.875,-0.380,-0.080,-9.370,0.120,0.000,0.410,-0.500,-0.090,-9.790,267.438,-2.875,179.437
19.737,30,-135.000,-40.000,12.563,0.250,-0.813,0.313,-0.420,-0.080,-9.390,0.100,0.000,0.290,-0.500,-0.090,-9.790,267.438,-2.938,179.437
19.761,30,-135.000,-40.000,12.563,-1.875,-0.688,-0.875,-0.340,-0.150,-9.770,0.150,-0.060,0.010,-0.500,-0.080,-9.790,267.438,-2.938,179.437
19.787,30,-135.000,-40.000,12.250,1.250,-0.625,0.125,-0.330,-0.070,-9.670,0.130,0.010,0.260,-0.500,-0.090,-9.790,267.438,-2.938,179.437
19.831,30,-135.000,-40.000,12.250,-1.000,-1.375,0.063,-0.410,-0.080,-9.480,0.140,0.000,0.230,-0.510,-0.090,-9.790,267.438,-3.000,179.437
19.852,30,-135.000,-39.250,11.875,-0.750,0.063,0.375,-0.360,-0.150,-9.790,0.140,-0.060,0.000,-0.510,-0.090,-9.790,267.438,-3.000,179.437
19.877,30,-135.000,-39.250,11.875,1.813,1.063,0.750,-0.430,-0.210,-9.530,0.070,-0.110,0.250,-0.510,-0.090,-9.790,267.438,-2.938,179.375
19.898,30,-134.250,-40.000,12.563,1.063,0.063,-0.438,-0.440,-0.160,-9.440,0.060,-0.060,0.340,-0.510,-0.100,-9.790,267.438,-2.938,179.375
19.941,30,-134.562,-39.250,13.062,-1.688,-2.063,-0.563,-0.340,-0.110,-9.760,0.120,-0.040,0.150,-0.520,-0.090,-9.790,267.438,-3.000,179.437
19.962,30,-134.562,-39.250,13.062,1.250,-0.375,1.188,-0.440,-0.110,-9.610,0.070,-0.010,0.170,-0.520,-0.090,-9.790,267.438,-3.000,179.375
19.988,30,-135.000,-39.250,12.688,-0.313,-0.688,0.438,-0.420,-0.040,-9.470,0.110,0.010,0.080,-0.520,-0.090,-9.790,267.438,-3.000,179.437
20.012,30,-135.000,-39.250,12.688,-0.688,0.500,0.438,-0.300,-0.050,-9.670,0.210,0.030,0.120,-0.510,-0.090,-9.790,267.438,-3.000,179.437
20.057,30,-135.375,-39.250,13.188,1.563,3.125,1.563,-0.460,-0.120,-9.340,0.030,-0.020,0.440,-0.490,-0.090,-9.790,267.500,-2.875,179.375
20.081,30,-135.375,-39.250,13.188,-0.750,2.938,0.250,-0.450,-0.030,-9.390,0.030,0.050,0.390,-0.480,-0.090,-9.790,267.500,-2.813,179.437
20.111,30,-134.562,-39.563,13.875,1.063,1.438,1.063,-0.370,0.000,-9.400,0.090,0.080,0.380,-0.470,-0.090,-9.790,267.562,-2.750,179.375
20.157,30,-134.250,-39.563,11.500,-0.188,0.000,1.250,-0.210,-0.200,-9.760,0.250,-0.100,0.020,-0.460,-0.090,-9.790,267.625,-2.688,179.375
20.181,30,-134.250,-39.563,11.500,1.063,1.063,1.563,-0.250,-0.200,-9.790,0.200,-0.100,0.000,-0.450,-0.100,-9.790,267.687,-2.625,179.375
20.202,30,-134.562,-39.250,13.062,2.250,-0.188,1.750,-0.310,-0.150,-9.500,0.140,-0.040,0.280,-0.450,-0.110,-9.790,267.687,-2.625,179.312
20.227,30,-134.562,-39.250,13.062,-1.563,1.250,-0.875,-0.220,-0.110,-9.710,0.220,-0.010,0.080,-0.440,-0.100,-9.790,267.687,-2.625,179.312
20.268,30,-135.000,-38.875,13.062,0.563,4.250,1.313,-0.280,-0.030,-9.780,0.140,0.060,0.000,-0.420,-0.100,-9.790,267.687,-2.438,179.375
20.291,30,-134.687,-39.250,12.563,2.938,3.813,2.000,-0.330,-0.060,-9.460,0.070,0.040,0.330,-0.400,-0.110,-9.790,267.750,-2.375,179.312
20.312,30,-134.687,-39.250,12.563,1.563,3.625,1.813,-0.330,-0.030,-9.400,0.050,0.080,0.390,-0.390,-0.110,-9.790,267.750,-2.313,179.312
20.338,30,-134.687,-39.250,13.375,-1.438,3.313,0.438,-0.210,-0.140,-9.690,0.160,-0.030,0.100,-0.380,-0.110,-9.790,267.812,-2.250,179.312
20.379,30,-134.687,-39.250,13.375,0.875,2.063,1.938,-0.410,-0.220,-9.520,-0.040,-0.100,0.270,-0.370,-0.110,-9.790,267.875,-2.125,179.250
20.4,30,-134.562,-38.875,12.250,-1.313,0.188,0.188,-0.300,-0.160,-9.500,0.060,-0.050,0.280,-0.360,-0.110,-9.790,267.875,-2.125,179.312
20.423,30,-134.562,-38.875,12.250,-0.813,-0.313,-0.063,-0.280,-0.060,-9.580,0.080,0.040,0.210,-0.360,-0.110,-9.790,267.875,-2.125,179.312
20.446,30,-135.000,-38.500,12.563,-0.688,0.125,0.500,-0.230,-0.070,-9.650,0.120,0.030,0.140,-0.360,-0.110,-9.790,267.875,-2.125,179.312
20.49,30,-135.000,-39.250,13.000,1.625,0.125,1.688,-0.370,-0.110,-9.240,0.000,0.000,0.550,-0.360,-0.110,-9.790,267.937,-2.063,179.250
20.511,30,-135.000,-39.250,13.000,-0.813,0.313,0.063,-0.300,-0.180,-9.550,0.090,-0.010,0.400,-0.360,-0.110,-9.790,267.937,-2.125,179.250
20.535,30,-135.000,-39.250,13.000,0.438,-3.000,-0.125,-0.230,-0.080,-9.490,0.140,0.030,0.290,-0.370,-0.110,-9.790,267.937,-2.125,179.250
20.588,30,-135.375,-39.250,13.750,-0.063,-4.063,-0.813,-0.320,-0.160,-9.600,0.080,-0.050,0.190,-0.400,-0.110,-9.790,267.937,-2.375,179.312
20.609,30,-135.375,-39.250,13.750,-0.063,-3.875,-1.500,-0.300,-0.090,-9.590,0.110,0.020,0.200,-0.410,-0.110,-9.790,267.875,-2.438,179.312
20.633,30,-135.375,-39.250,13.750,-0.188,-3.813,-1.500,-0.300,-0.060,-9.560,0.130,0.050,0.230,-0.430,-0.110,-9.790,267.875,-2.500,179.312
20.654,30,-136.500,-39.250,13.062,-1.000,-4.125,-1.500,-0.280,-0.110,-9.730,0.160,0.000,0.050,-0.440,-0.110,-9.790,267.812,-2.625,179.312
20.699,30,-133.875,-39.250,12.563,0.750,-2.313,-1.438,-0.330,-0.040,-9.510,0.130,0.070,0.270,-0.460,-0.110,-9.790,267.750,-2.688,179.312
20.722,30,-133.875,-39.250,12.563,-0.875,-1.500,-0.813,-0.390,-0.070,-9.690,0.100,0.020,0.070,-0.470,-0.110,-9.790,267.750,-2.750,179.312
20.746,30,-135.000,-40.000,11.375,0.563,-0.063,-0.438,-0.330,-0.080,-9.720,0.130,0.030,0.060,-0.470,-0.110,-9.790,267.750,-2.750,179.312
